,prompt_prediction
2334,0.061816998
15298,0.39969745
18415,0.888145
10756,0.4769298
10308,0.7277323
1730,0.058089003
17270,0.49645588
2897,2.9138882e-06
11706,0.72132844
5093,0.00049972837
17565,0.18933043
14531,0.5424632
3750,0.002171337
4691,0.001193181
9384,0.25128755
2831,1.0283323e-05
3032,7.278011e-05
1267,0.013538178
1281,0.000118895296
8875,0.39281425
14761,0.7388088
15379,0.97409105
11041,0.7052098
12672,0.89010185
6858,0.97988987
8868,0.95105624
4346,0.00010253825
2353,0.00804456
9401,0.363086
2119,0.10081702
7574,0.44570014
3210,0.0015778248
17555,0.85172683
272,1.124865e-05
2325,0.000305683
12787,0.43309462
13376,0.91233456
12954,0.475871
8805,0.71435577
13436,0.06359331
9727,0.37251577
7315,0.4453315
11404,0.91304946
12951,0.711949
9236,0.7693508
678,0.00016546255
12031,0.29931036
9118,0.43259594
8913,0.64504766
9645,0.40932074
15923,0.99657685
13214,0.87172127
18546,0.49246716
1046,0.00012571193
10603,0.4269631
5055,2.1533065e-06
9,0.01603281
18209,0.37499005
12967,0.59437186
12469,0.72802466
16377,0.4479452
17188,0.5264217
16710,0.18987787
8747,0.99672985
4823,0.00014377084
18823,0.57547086
17868,0.5032975
25,0.0010925194
7030,0.99687517
16446,0.6523848
16328,0.52633744
13013,0.31438708
17769,0.47950128
18496,0.43586272
10222,0.53016436
13155,0.25215277
14752,0.5779331
6217,0.00038992582
10095,0.54152554
5416,3.2055113e-06
7658,0.971396
12170,0.78651494
9858,0.9978916
18676,0.5932374
15516,0.43912444
9688,0.52879626
1644,1.2380641e-05
10985,0.6839696
10877,0.9794805
6927,0.39957497
2253,0.0092473915
13002,0.44436872
12038,0.9756031
6818,0.40280735
17342,0.988213
7470,0.1931818
8719,0.67471415
7565,0.44084948
6414,9.892032e-05
14074,0.4357813
480,6.196564e-06
18979,0.37677097
15989,0.6922724
4147,0.0019305658
7054,0.62883407
12466,0.58927745
3334,0.0023583486
12411,0.5338828
12712,0.55775315
11504,0.59531045
15032,0.5911455
8027,0.3080881
7593,0.64891416
4679,6.1250714e-05
16935,0.4819467
9403,0.726621
8964,0.19806431
602,0.0071616764
12049,0.4724423
1413,4.0535e-05
7729,0.63837194
19161,0.4700659
17302,0.83830535
9889,0.54348814
10461,0.41439697
5156,7.563459e-06
12521,0.87723
5310,0.045061514
1231,0.019183062
9816,0.6959464
11449,0.3654232
13193,0.5033356
18003,0.98837364
12814,0.4184806
19071,0.73162735
2089,0.00022145291
6236,6.324005e-05
9032,0.9836902
17355,0.9854983
8407,0.81694406
8238,0.3491113
12367,0.8995532
11894,0.1309562
4721,0.00019248665
14101,0.41829953
3417,0.34422556
2870,0.00012711853
702,0.00017926197
13794,0.47941723
6183,2.0116951e-05
3614,0.00012377344
12691,0.537758
17169,0.37645015
7047,0.57110095
8066,0.9956345
103,4.1710704e-05
1446,0.00013073476
17910,0.7982604
9041,0.7148293
17907,0.7703933
5773,2.1553178e-06
4229,0.000121328696
187,0.00023503788
16488,0.9491776
16799,0.76374924
15760,0.5563662
12082,0.90872186
9415,0.5096934
7282,0.48790538
14730,0.30728018
18097,0.45964533
6809,0.1370141
807,0.06544368
4738,0.0019553292
2163,0.0043799635
2051,2.7138523e-05
18294,0.47881806
11864,0.626331
15645,0.6307678
7000,0.5459348
171,0.012238802
1837,3.868065e-05
14559,0.33866462
13919,0.45723414
3378,0.0010020621
19070,0.81804955
14094,0.7637274
12702,0.6320214
18562,0.76964027
1979,2.1448262e-05
13805,0.629643
17255,0.99773407
1196,0.0011269206
13706,0.6026165
19020,0.55627245
746,3.944348e-06
17319,0.3456364
8246,0.74862987
4963,2.259906e-06
3996,5.0468454e-05
514,8.210241e-05
127,0.029868035
3748,0.00012945876
8516,0.8082131
8515,0.4531518
2463,4.1439594e-05
1332,0.030293306
6743,0.6549488
7450,0.7229048
1970,8.935837e-05
8371,0.58028257
16539,0.98210835
1156,0.1380135
7491,0.5463529
9911,0.48994574
8888,0.6094803
11149,0.40677616
10900,0.9939873
15492,0.67013866
13370,0.78935146
15131,0.37062168
5018,0.021112017
10724,0.091118865
16983,0.685184
11856,0.9825999
14037,0.6223255
1895,4.1499425e-05
13364,0.87729114
18591,0.864702
12035,0.9789105
11494,0.38510045
3970,0.00058201066
18833,0.46546715
13832,0.46468484
12119,0.74462306
298,2.3731296e-05
14774,0.5380851
18145,0.47918594
12025,0.27330646
6763,0.82129943
527,0.00014680694
13881,0.6457893
19193,0.40979418
9754,0.5285532
2653,0.01879528
18548,0.48018757
1627,0.0019270474
4629,5.9541853e-06
10329,0.6942993
14606,0.9015275
18793,0.4932941
13537,0.82564706
4723,0.0007053837
5638,0.00024460262
5785,0.00010079191
7551,0.5333143
13954,0.4829746
9650,0.114807785
17398,0.5635593
7427,0.44468495
3000,2.0094928e-06
6661,0.4222427
4900,0.0002753647
12559,0.7090325
15887,0.5016567
6370,0.00014985655
18964,0.9902182
6937,0.4015384
5651,0.00015881176
10744,0.4008633
12606,0.10564762
19048,0.94264615
7893,0.28716427
15664,0.25138593
12494,0.5013783
6221,1.1845986e-05
11785,0.6418734
3409,0.0003270853
9252,0.3298157
11191,0.5182998
5210,6.2539248e-06
11922,0.38893056
4951,8.26362e-05
21,0.00022660327
9103,0.41049796
14465,0.37600997
10046,0.99684477
12934,0.48149213
14703,0.60579
17360,0.9851697
17396,0.4323489
3405,4.7702477e-05
9079,0.7870668
8249,0.9840348
4075,6.6146813e-06
8118,0.48108876
2070,0.0050375164
3253,0.0003072687
9165,0.68993455
11843,0.617992
693,2.382838e-06
10433,0.49219364
6932,0.7224688
4222,0.01598293
3742,0.0030332175
10813,0.7762944
13375,0.8143707
18331,0.40117562
19065,0.7961281
12998,0.10451849
11516,0.5390482
502,0.010942415
14467,0.5473273
5329,0.0016907041
8636,0.50417376
2940,3.1586028e-06
4083,0.015687363
15080,0.9970673
7916,0.79405916
16338,0.6365019
3887,0.00041835936
13447,0.43661013
6359,9.071178e-06
8896,0.31164238
15907,0.6855834
11230,0.5882407
12257,0.7527654
15662,0.8211431
9259,0.630853
17867,0.6196908
18900,0.81331134
2623,3.6371232e-06
15540,0.3875851
18204,0.37293562
7346,0.36632782
740,0.0018393778
18566,0.5782082
11133,0.47479212
5189,0.011775574
17735,0.58811414
1038,1.7915414e-06
10156,0.48832098
595,0.0005298316
17038,0.25206122
1975,0.00013553126
625,0.011096539
1846,0.002743032
1488,2.3470814e-06
4820,0.010645096
8867,0.50522137
12426,0.6734844
3679,0.023610549
2467,0.023491371
5216,2.076229e-06
15421,0.41480383
4915,0.0031001463
8265,0.040783245
15108,0.6125234
16640,0.9543013
5925,4.2895543e-05
8370,0.07669788
12417,0.47427166
9261,0.31174737
16454,0.58256763
13872,0.80545324
16861,0.8914108
2617,0.031408995
13179,0.5084083
12875,0.8201078
10869,0.90412265
9546,0.2547623
14472,0.52313024
16000,0.8400056
4127,0.00077550666
12611,0.40541872
16522,0.9676262
6234,0.0002769233
5958,0.03754806
11801,0.04486811
4032,3.7930968e-05
12651,0.3743131
8074,0.49874467
87,0.00011110537
12948,0.64628506
18029,0.8304892
1989,1.8342875e-05
15576,0.51409507
10964,0.59554935
10090,0.8119646
8657,0.61360574
15371,0.33892208
10850,0.5760423
3265,2.2643571e-05
4907,0.025930574
5892,0.001500292
15985,0.48863778
4443,0.0011887726
8202,0.72861874
15248,0.8421004
1896,5.957377e-06
13964,0.59948957
3134,7.124522e-05
18343,0.45615578
5217,5.4976656e-05
4315,0.0003548649
17563,0.57399684
15216,0.83062315
13271,0.5515156
9739,0.8220828
11765,0.59752375
18447,0.8747154
14371,0.44343027
3891,1.0692807e-05
13833,0.5833142
18932,0.99542636
2874,8.172025e-06
5459,0.0030489943
8977,0.58989334
16989,0.835463
5441,0.0014370834
3882,0.00309933
12055,0.40221658
11152,0.44586033
10946,0.9041503
6484,0.00013708626
17781,0.6598308
1686,0.0014760456
17880,0.4588132
1309,2.7579856e-06
9638,0.99707735
7039,0.67822325
7908,0.48377487
10984,0.7238427
8314,0.67210037
6679,0.5475402
16933,0.697876
6289,0.07107157
2224,0.036978453
14762,0.42126045
10445,0.605101
2968,9.99005e-05
15238,0.5343631
16158,0.44861764
16369,0.48403928
17267,0.8578941
9445,0.6640437
14781,0.30165333
12005,0.93176794
4428,0.0013987961
9629,0.68373615
7347,0.46995735
6792,0.5312545
17936,0.87001055
14809,0.52930313
9930,0.8065226
9178,0.73855126
1066,0.0007926049
9669,0.9964309
1772,0.030502822
8933,0.87649614
17417,0.99502796
12347,0.31465638
7357,0.9850914
15710,0.735994
12965,0.6372295
3348,0.016611934
7540,0.20610653
9030,0.63291466
6656,0.8391466
17425,0.6535721
12368,0.4716907
2105,3.2931664e-05
6351,0.012760581
5487,2.7115108e-05
3375,2.703156e-06
3247,0.000964572
19182,0.49267438
10235,0.41382408
11724,0.43805116
5963,0.0014893982
17213,0.5021658
2332,0.023228548
6397,8.857448e-05
3959,0.2984011
11407,0.41484767
640,8.257511e-06
6790,0.632384
14907,0.47013682
14344,0.27574718
4984,1.857919e-05
10599,0.96203375
13809,0.4701978
15128,0.41049933
2384,0.0007249197
18777,0.28305137
8210,0.73693603
11593,0.7905683
4969,5.1484963e-06
8121,0.34175736
17388,0.23466639
17593,0.7340757
2804,3.0064568e-05
6075,7.19401e-06
10831,0.6868408
3992,9.678017e-06
15095,0.25211906
16462,0.64900196
10313,0.9341547
12839,0.49080607
13349,0.48469743
4763,4.641748e-05
285,2.3116058e-06
13750,0.40894565
2220,0.00017625037
4126,2.3965206e-06
11211,0.6948611
5253,2.2126174e-05
18108,0.7193781
7538,0.34108523
16628,0.82863307
6586,0.4954261
13939,0.9960147
9885,0.6441314
163,2.4357769e-06
17048,0.9939812
13627,0.34298062
13931,0.8913303
4175,0.0040127244
2656,0.0015095198
4275,0.0023350404
9066,0.35924125
18879,0.9072417
436,2.6500118e-05
10261,0.9915229
14328,0.98621494
14480,0.49987343
164,1.9563386e-05
18649,0.46400028
8816,0.2847367
9658,0.49082503
13498,0.0010697703
10657,0.6400408
878,9.111882e-05
14770,0.452207
12214,0.9959556
4438,6.353467e-05
17051,0.97935116
10249,0.5123604
18733,0.25525296
96,1.05019735e-05
11465,0.46437818
2535,0.00047555822
3730,0.19322419
9516,0.9262121
348,0.0017550194
10518,0.6174265
2316,2.8621678e-06
4789,7.4944305e-06
6682,0.8426391
13849,0.7484543
17654,0.5608054
17111,0.95926213
969,2.3324105e-06
7032,0.5176962
15149,0.32449645
17805,0.994453
17110,0.5172441
13525,0.40478784
16484,0.5938262
6096,0.009350442
2470,2.258303e-06
4936,0.029902298
6716,0.50156766
10425,0.5878803
15983,0.59422064
3621,2.20141e-05
8804,0.44394907
226,0.0608643
4645,1.9133515e-05
1217,0.007706695
11513,0.32072362
17639,0.28285447
4656,2.3684675e-05
13665,0.700066
241,0.0012239814
4199,5.94365e-06
16551,0.565622
4694,0.0047492348
11213,0.09169147
17689,0.5329057
15517,0.42680222
17040,0.66508806
14910,0.5189316
2818,0.025594607
13188,0.70217687
2759,1.1808459e-05
17456,0.9084368
8637,0.5715558
119,0.0030333977
7648,0.83111495
8056,0.6879159
13774,0.7407437
11073,0.5022558
2675,1.7252454e-05
8845,0.41675073
17045,0.89787
557,1.0212907e-05
1319,0.0007886927
9014,0.4421789
11800,0.47283766
6777,0.5986228
3258,0.0013791688
13073,0.9904213
16540,0.5532087
2360,0.00015015047
16956,0.2768782
4411,2.4842611e-05
15444,0.58937365
5936,5.4022887e-05
581,0.0020515819
10987,0.59055537
2975,0.000116897936
16426,0.5307661
7194,0.7308772
145,2.5134937e-05
7888,0.6076491
1481,9.172995e-06
12431,0.4421282
13468,0.41838577
90,2.4143974e-05
17103,0.4268607
1417,3.185222e-06
4975,0.0005970465
18724,0.8374741
8275,0.43067414
3528,2.5506545e-06
11434,0.23904388
6607,0.27461597
11893,0.50303507
11242,0.3964306
15277,0.5704264
1825,0.0015514726
2808,8.475921e-05
8987,0.43126345
2305,0.0066485656
17364,0.9865927
1667,0.001424157
6670,0.60646427
13483,0.791487
18470,0.99717927
16437,0.94414806
18668,0.9885373
9155,0.8960504
2258,0.006966487
14295,0.5818897
8485,0.5136396
16583,0.4373337
15934,0.7155692
9814,0.86491567
13719,0.5990199
4046,0.0003939074
15446,0.53826046
8572,0.45110938
14290,0.56277525
18849,0.99803966
7851,0.7202685
19035,0.055649567
10154,0.99110234
6326,2.4055718e-05
661,5.710456e-06
15414,0.98333746
6945,0.059958283
1797,5.377975e-05
9362,0.4445114
11396,0.32321736
15761,0.868688
16211,0.9620548
605,0.0008369476
13962,0.49651787
16248,0.99146503
17982,0.5110895
9621,0.7260606
1503,0.00013190594
18528,0.25002268
1190,2.662527e-06
9962,0.6748945
14321,0.7569442
5328,0.0025205503
18399,0.1462781
232,4.238496e-06
17529,0.32111904
17087,0.36505002
15530,0.5233089
9968,0.8064128
5682,0.0003758318
8484,0.9878342
5992,0.0014538829
13782,0.6489584
7769,0.6870043
5152,0.00018230401
8185,0.37778068
19191,0.639476
3408,0.0014166158
11632,0.16544074
2012,1.5976269e-06
13699,0.76422447
15125,0.5747132
9625,0.3614969
18371,0.47346765
2044,0.0004224555
12200,0.73860145
259,5.868553e-06
1497,1.3179251e-05
4366,5.9885813e-05
2114,0.000120679564
16638,0.3976092
6883,0.90099245
14941,0.07571157
13559,0.52808994
8495,0.7524982
11295,0.8982533
3546,7.4045684e-06
18265,0.2878304
2213,0.00058686995
14867,0.53238904
3844,9.342593e-06
2217,4.7302174e-06
1520,2.2939034e-06
5188,0.00032949206
18693,0.568311
17423,0.37165627
31,0.005253563
18641,0.59986454
4381,0.0011323954
18783,0.58251154
18525,0.80450636
1640,0.00037121677
14555,0.5657928
12745,0.36644945
14667,0.94766057
10656,0.37199652
1788,9.291697e-06
10528,0.5091009
11048,0.32698154
17500,0.97002786
2101,0.0010069981
898,5.7004227e-06
9288,0.74586654
7882,0.050253507
18573,0.79746836
5469,7.13512e-06
12834,0.8119843
2477,3.2772118e-06
792,0.0002690176
7962,0.5747429
6531,0.41718835
10569,0.8864978
5317,0.0009670689
5250,0.027400073
11508,0.31727484
11037,0.5225995
11334,0.39722896
14135,0.73458767
18689,0.5070147
18802,0.9946254
583,0.004732035
7405,0.66934377
18759,0.13420975
5499,2.6105039e-05
5690,1.5416141e-06
9635,0.8295782
2843,6.323818e-05
18642,0.50115764
10104,0.6859974
13630,0.64301074
190,0.00014667024
5555,2.5610452e-06
4879,3.6644888e-05
4534,0.00010477281
2106,0.166177
4052,0.0031168587
16697,0.5061466
9028,0.46572846
5434,0.0018120859
17461,0.68053645
16600,0.9969702
8768,0.43465757
8615,0.8976275
10592,0.9786335
14068,0.63694125
16151,0.4513493
11597,0.6859667
4265,0.0004579131
12397,0.11698302
18672,0.8391565
6923,0.6852629
2506,2.622013e-05
13524,0.5455843
10878,0.99770606
17815,0.636802
8926,0.029084453
18091,0.98252064
7542,0.49677706
12105,0.55839705
18078,0.67892146
11475,0.37933385
3107,0.0019898165
3042,0.004500251
19062,0.6420019
3366,0.001845901
2041,0.20424265
14092,0.99719894
6137,0.025763126
12393,0.4319608
10811,0.6073105
9287,0.45625567
7020,0.39882928
4843,0.011184109
16779,0.67986965
10265,0.42161068
3837,1.4051441e-05
7964,0.46232286
12409,0.47242805
5787,3.9154706e-06
15591,0.984565
6098,0.0022451237
17950,0.47645724
6541,0.37866047
9084,0.53567743
8114,0.47925317
12018,0.67332095
2508,9.188019e-05
6996,0.7655844
7979,0.6039392
16221,0.66298497
18289,0.9094246
18747,0.9790608
8024,0.47526717
4326,0.00030243202
16729,0.737941
15699,0.20500605
7077,0.31677526
1930,5.752599e-06
19053,0.6685493
2878,7.014094e-05
13039,0.84525406
18174,0.4264534
551,0.00016615154
8385,0.66282445
13177,0.8237389
4238,6.813839e-05
6840,0.7730902
10855,0.97111195
8139,0.39470556
6789,0.77139574
13287,0.45079917
15583,0.72434896
8428,0.60864
4759,0.003268827
5167,0.0031966663
15427,0.9605455
4992,0.00021532275
10087,0.62879527
5468,0.00028718464
5845,0.0011627892
19220,0.68653
16469,0.9486777
249,3.1028762e-06
12046,0.4111842
6337,2.2717544e-05
7460,0.53732914
1288,4.0938514e-05
13836,0.26699287
8602,0.04876961
9164,0.9923383
16375,0.8875485
15903,0.9700487
11225,0.5193001
8932,0.94561476
586,3.6819583e-06
4392,6.0268244e-06
17537,0.57758904
7816,0.35861057
12615,0.77847725
6361,0.0015535161
14079,0.45892313
5432,0.0003182719
7608,0.9661497
9899,0.46905717
18264,0.23607187
8498,0.56411034
5741,7.3653755e-06
11445,0.4001305
8122,0.9615506
11170,0.49985448
17946,0.3147089
3673,1.9616762e-06
7191,0.3517848
1885,0.002591916
18312,0.27881077
19055,0.6400316
11362,0.7670643
15491,0.662263
6616,0.5657126
2172,0.16440675
17078,0.8627768
14592,0.82530165
11923,0.9938174
2708,7.7167075e-05
8440,0.6242792
4153,7.343893e-05
14269,0.64710784
13457,0.97579706
3006,0.019734753
535,2.419658e-06
8755,0.60676783
10788,0.68285507
10581,0.57188636
3352,2.1201256e-05
7684,0.36234134
13038,0.5917782
9396,0.5644318
16295,0.9928231
14739,0.92967105
1807,0.0004997875
2445,0.0058826576
9670,0.5967314
4049,7.1894005e-06
3114,5.0604995e-06
3007,0.00025503754
18946,0.48606223
2024,0.015699228
16621,0.52385575
3235,3.0862095e-05
19199,0.9071304
16827,0.19076085
14638,0.7263331
17257,0.44480398
4227,0.016196292
14453,0.379132
7796,0.47294125
1556,2.5265892e-05
13847,0.5421497
6920,0.9505473
6058,5.2991127e-05
4194,0.00057715224
4489,0.01891901
15785,0.30644515
17346,0.6224443
14476,0.52070785
15556,0.053598404
15000,0.8361906
15827,0.8547401
7279,0.99212027
7929,0.8534397
9192,0.71663165
9213,0.17599745
12273,0.7470665
5933,3.764639e-05
9051,0.6392911
15687,0.45479053
17778,0.81122494
3133,0.002982317
17118,0.16704345
16682,0.8910648
18355,0.7575024
13925,0.6290889
14123,0.58977073
15575,0.4856055
8833,0.6663832
16160,0.71899116
12860,0.88356566
17924,0.11320245
17000,0.95957834
11068,0.58998424
11566,0.1250277
4195,0.0059008193
6123,0.0003944384
251,0.0036426005
1621,0.001104875
1666,0.008068774
1205,2.1019273e-06
16134,0.058783416
4961,2.6995185e-06
7778,0.20529133
13198,0.09802532
1474,0.00022145503
19141,0.3967696
13548,0.40287662
16457,0.3049689
5648,4.7696126e-06
6068,0.04103104
9304,0.35183936
12441,0.8791549
6039,6.962082e-05
916,2.3018776e-05
6678,0.5335965
5361,0.015482228
7643,0.9813627
7896,0.9937902
7139,0.38805515
13612,0.4474622
4295,6.0017657e-05
12769,0.20994559
13582,0.7602543
919,0.0013606118
7219,0.9971597
12291,0.27672982
15929,0.77799165
8310,0.96946275
18210,0.39684132
12242,0.20238987
8465,0.8815107
14554,0.912965
17548,0.4126268
18411,0.57428974
18906,0.6684498
1649,2.57128e-06
11116,0.5885346
4661,2.5331005e-05
644,3.778126e-05
4743,3.4168074e-06
17219,0.5434232
3026,1.57242e-06
6271,0.00022766071
15566,0.9732761
4345,0.0077217957
9581,0.547342
1019,0.00020881579
4090,2.3410637e-06
3803,2.7950771e-05
18944,0.3259557
799,0.0040883357
3550,0.010097486
12089,0.79845285
13026,0.553765
15033,0.39649814
9661,0.61678255
438,0.0002023022
10568,0.55835253
6455,0.0002679126
3520,0.01015118
19058,0.51903963
16629,0.49272078
6762,0.7522633
10511,0.59199166
17831,0.57786196
13130,0.82577485
13888,0.5928281
13296,0.9816065
115,3.6007146e-05
9794,0.6550874
1466,0.0035543395
12858,0.49400732
12793,0.1556236
7557,0.987611
5325,1.1374266e-05
13273,0.06602605
1760,0.2366243
3597,3.4411796e-06
18492,0.7333005
12488,0.49717328
6380,0.0033024284
8350,0.99031126
322,1.5411775e-05
5768,2.0952604e-05
13955,0.5589936
18902,0.6572893
10704,0.9841292
11089,0.6579541
608,2.9321405e-05
7527,0.14137445
10893,0.6018896
5802,0.0007816252
13068,0.5723946
18582,0.66190195
10451,0.76541
614,1.3329555e-05
5766,6.189572e-05
10933,0.99432844
18838,0.43862325
9011,0.9207302
8593,0.81535524
7921,0.6270657
11612,0.45404276
18302,0.95028055
10419,0.97000086
16516,0.4050091
5743,1.1804879e-05
2726,1.7199607e-05
12470,0.98482877
616,0.0008245116
221,0.01397493
7715,0.05996754
4379,0.0073135705
11631,0.744405
17789,0.4853631
17370,0.6034557
9260,0.8441846
18579,0.8840242
12849,0.7050575
7677,0.54607254
13611,0.84516335
4170,0.014637545
6310,0.0031177786
18393,0.62423694
14244,0.9664981
3950,0.0008972607
13218,0.62531954
13407,0.43549323
13546,0.5769945
12360,0.4019515
17937,0.67867965
7387,0.9797926
15262,0.45260084
12384,0.28768632
9270,0.39756504
7447,0.11142664
18041,0.45372307
15210,0.19453636
6941,0.8599243
8943,0.0046375124
16663,0.5749354
18313,0.71511084
2010,2.2236809e-05
1223,0.00041618277
16213,0.9947589
6625,0.4857164
10299,0.5356832
5860,7.6252077e-06
13883,0.17479497
4226,0.010037878
4650,0.0026847417
9939,0.99774855
7709,0.008011838
4874,2.291256e-06
17440,0.6630197
1020,0.00021873036
1077,4.7719266e-05
15394,0.6074425
16275,0.7075438
3448,0.2732394
10305,0.47362268
3011,5.8713078e-05
14307,0.38964477
14285,0.93537974
13471,0.38104752
2228,4.9893524e-06
7438,0.73711973
5330,7.8286075e-06
10510,0.6646412
12631,0.480928
13602,0.25472158
15910,0.41018757
2728,0.0047341106
2390,0.00014407249
13412,0.8849205
15612,0.56738025
15171,0.48187837
9603,0.5799569
15397,0.46296418
16910,0.9895467
5218,3.3885658e-06
13199,0.94283897
1693,1.2832662e-05
12784,0.30674466
16092,0.2848835
17703,0.6554483
12889,0.34940985
4865,5.3894823e-06
18552,0.27099612
5076,0.0010037128
18564,0.6705299
17665,0.51200986
5771,0.031557452
4171,0.022083892
10975,0.16871083
1745,0.011319174
798,0.002259123
9928,0.5129157
15173,0.9040516
18176,0.49265194
16111,0.7028533
4886,6.278655e-05
7988,0.13609512
6383,4.4796438e-05
4613,0.0058996617
7830,0.5452564
6983,0.42701983
13389,0.4077962
10748,0.55299115
9442,0.83629686
13492,0.7964954
13578,0.5630581
14386,0.24541001
18398,0.49740818
2842,2.7660933e-06
16605,0.99707687
8471,0.5417319
11353,0.598224
5607,0.000941125
16343,0.44003347
6443,0.0072911475
6505,0.79431635
18620,0.8685983
2437,2.723471e-05
2331,0.00087499025
17955,0.4854178
7061,0.52039933
17411,0.18101087
5986,0.0034575975
10268,0.39584926
2462,3.2265605e-06
3138,2.4765259e-06
19192,0.43479443
7113,0.9977174
12458,0.42725873
15067,0.4632987
13781,0.32924163
14189,0.33458206
5497,0.0016706995
390,6.8415364e-05
1723,0.0018712486
4686,0.00016899564
17994,0.7287387
1843,0.00023529684
12725,0.47485086
3981,6.776705e-06
16908,0.63746566
10276,0.40352222
7691,0.3466667
18318,0.6965443
7146,0.48054683
18484,0.99519217
13265,0.828343
10372,0.99603575
16164,0.79612994
18422,0.5898693
12127,0.14935377
1311,0.0007909038
3560,0.0005415933
15541,0.47006312
13118,0.69789827
2529,0.011731823
2403,3.2335497e-06
17400,0.644197
10169,0.5740711
8935,0.36337632
2084,0.0006173666
17615,0.5822873
12186,0.58641934
5115,0.00063288445
1183,9.353686e-05
10765,0.97385466
11314,0.45953554
15846,0.8651635
3307,3.6620957e-05
12850,0.8821387
6142,9.808005e-05
9651,0.77894795
11399,0.63524306
13123,0.57944334
16473,0.39338496
18239,0.5413382
4652,0.010607537
3636,1.41112805e-05
1525,0.037834972
5243,0.0046292148
11635,0.086496264
13996,0.7445244
11269,0.65601677
16528,0.6070971
17912,0.9770597
4551,0.03443023
8293,0.41997322
6968,0.6831781
719,3.5354897e-06
18866,0.93941075
13329,0.61279994
8592,0.30351478
13859,0.61926216
6614,0.6393611
8557,0.80409193
9431,0.9918012
774,1.3102044e-05
15694,0.6975721
14236,0.76690733
14109,0.49782902
5680,6.1446553e-06
1869,0.010895219
6755,0.24070783
11294,0.91162574
11406,0.9524282
15383,0.5283057
18665,0.9701801
16537,0.5655025
12156,0.29819676
11559,0.78216654
18166,0.67170006
4320,0.00095596636
13545,0.97827166
14584,0.6645375
5774,8.183927e-06
3705,3.899413e-05
19178,0.9933838
3947,1.9230204e-06
14876,0.88819927
14707,0.8641434
8714,0.5146097
9203,0.19832076
5581,0.0009290613
16360,0.83314735
13170,0.38267684
3481,0.0008546912
6170,4.7197273e-06
18583,0.4548961
666,0.002876739
7503,0.6178124
4683,1.6751586e-05
17210,0.5453438
492,0.0002100202
16667,0.9785106
4990,0.00296295
4014,3.1108732e-06
17986,0.90593565
7004,0.9932893
10129,0.6868394
11454,0.98815864
4497,0.00020306207
9227,0.9920771
5393,3.0551232e-06
13921,0.24693653
9933,0.31158745
14277,0.25003472
2853,9.086591e-06
10576,0.49726853
14971,0.9562772
13609,0.9338768
9741,0.6115177
19060,0.29249898
318,3.3134187e-05
2913,0.00095707556
2255,3.1653053e-05
2978,5.761461e-05
7388,0.5003164
9053,0.8613359
16227,0.9012819
6411,0.017209284
6544,0.9760351
12489,0.2477481
7955,0.39095744
16560,0.48709714
11507,0.87381536
18646,0.61937106
6828,0.0010241523
18038,0.79787475
17484,0.73702794
18303,0.38734946
3808,0.00027931345
3439,5.9018745e-05
1668,0.00011236474
8850,0.6169909
4883,0.0016805561
17606,0.42864743
16225,0.566267
8480,0.68525547
4916,2.8106497e-06
4597,0.0003273854
12743,0.85829175
5572,0.0013095258
14297,0.95362854
40,0.00022842303
356,2.4452074e-06
6642,0.50419927
11912,0.51019675
691,0.0019708495
2278,6.852781e-05
6207,0.0019225726
14198,0.52546835
10858,0.53825504
15820,0.9136361
4943,3.745292e-05
8969,0.73261225
11710,0.4080795
899,0.043883745
12670,0.5680559
14379,0.54666007
1900,0.0057656346
7021,0.7833147
17854,0.23750368
4677,4.382179e-05
2495,0.03469829
13861,0.9707981
8262,0.656586
18685,0.76723975
6976,0.5499314
4210,1.35017335e-05
18349,0.6582664
13049,0.50285006
14477,0.7058928
6290,0.0017165083
16550,0.50526994
18189,0.39474756
7248,0.6416633
607,0.000895873
11444,0.78916645
7604,0.5581597
1489,0.000297622
15744,0.36118838
10225,0.41341475
8047,0.9317698
10546,0.4069367
15082,0.8496469
4725,3.6249177e-05
8443,0.7168014
9777,0.31299978
6949,0.6329864
12880,0.4743739
2744,0.0011800651
8738,0.52005064
14643,0.5269399
2062,2.7139765e-06
1688,0.0325004
4997,0.007692447
13499,0.7712667
3087,0.00014578138
8691,0.45960835
11409,0.49163163
11587,0.28212622
18673,0.6355876
3989,0.049683128
2909,0.00015945149
8744,0.27892914
10918,0.56070244
9701,0.7282522
7218,0.49088868
3435,0.00015430657
15620,0.6377278
1141,0.0022281054
10151,0.41123077
4605,1.4204361e-05
7052,0.98976785
7742,0.66724986
500,0.36012116
893,0.00051757676
16856,0.39918244
3954,3.9339043e-06
11182,0.70172745
18020,0.688861
7617,0.8538598
11437,0.9024407
4858,2.9860425e-06
16282,0.005068866
12462,0.5315819
9330,0.74909925
5465,0.00090263406
18357,0.39218253
11592,0.36225897
15452,0.4134716
5106,7.3263686e-06
2805,0.013014817
15481,0.34545383
3372,0.00011389658
13033,0.70565194
2488,0.017324522
13787,0.45642692
10179,0.9921342
13565,0.99461174
12014,0.520105
12621,0.7193714
1818,1.8112969e-05
12015,0.47888777
6211,3.081626e-06
17196,0.49561423
10438,0.006052592
7240,0.33338225
18806,0.6336986
10310,0.96550584
8044,0.9899132
2643,5.9130336e-05
1961,0.00010069009
11550,0.73028165
3086,0.019492637
19168,0.90625745
9588,0.8490918
3581,0.00015924576
