,local_coherence_prediction
16301,0.32140815
16301,0.28936687
16301,0.21509627
16301,0.27251303
16301,0.46627215
16301,0.29089683
16301,0.41064313
16301,0.22578543
16301,0.31093735
16301,0.5669636
16301,0.563681
16301,0.51311374
16301,0.20297356
16301,0.30594558
16301,0.3132584
16301,0.5346188
16301,0.5160106
16301,0.31680202
16301,0.40820453
16301,0.42002347
16301,0.5987923
16301,0.59396684
16301,0.2531704
16301,0.20468791
16301,0.34971848
16301,0.009889488
16301,0.12737134
16301,0.19213991
16301,0.4074231
16301,0.33791715
16301,0.41381183
16301,0.24501173
16302,0.40595928
16302,0.31721607
16302,0.17107749
16302,0.18645532
16302,0.41605493
16302,0.24841774
16302,0.2589455
16302,0.24505898
16302,0.37301338
16302,0.26080164
16302,0.4164592
16303,0.2719972
16303,0.19424981
16303,0.60517675
16303,0.39854443
16303,0.4322915
16303,0.20716037
16303,0.33008787
16303,0.37710112
16303,0.1493503
16303,0.39136633
16303,0.20961392
16303,0.25584313
16303,0.43713772
16304,0.18375868
16304,0.25754008
16304,0.4740085
16304,0.20048906
16304,0.21706048
16304,0.21093796
16304,0.3255078
16304,0.38290694
16304,0.4831691
16304,0.31235638
16304,0.23010287
16304,0.53339523
16304,0.57126355
16304,0.54733205
16304,0.25908497
16304,0.24283987
16304,0.57843906
16304,0.3498656
16304,0.37700036
16304,0.44585887
16304,0.62264717
16305,0.34360412
16305,0.23727036
16305,0.32262924
16305,0.2872578
16305,0.0046991436
16305,0.35801175
16305,0.17784135
16305,0.48561805
16305,0.2607385
16305,0.27084893
16305,0.29616898
16305,0.20316051
16305,0.36403587
16305,0.43830132
16305,0.37820736
16305,0.31503388
16305,0.42374703
16305,0.47035837
16305,0.26408958
16305,0.20974375
16305,0.27236828
16305,0.21875076
16305,0.4846289
16305,0.5488206
16305,0.27336517
16305,0.2678693
16307,0.29685
16307,0.5163816
16307,0.4447525
16307,0.4954239
16307,0.30835673
16307,0.2534179
16307,0.16446602
16308,0.27379635
16308,0.29772115
16308,0.23422581
16308,0.41276982
16308,0.28983563
16308,0.42845958
16308,0.2470281
16308,0.20979472
16308,0.32971403
16308,0.3787296
16308,0.32070976
16308,0.3075595
16308,0.3001796
16308,0.3051568
16308,0.2644101
16308,0.17223278
16308,0.37592778
16308,0.18038125
16308,0.14667954
16308,0.22460599
16308,0.23901254
16308,0.1650105
16308,0.22817864
16308,0.23288216
16308,0.3821128
16308,0.47371855
16308,0.28954494
16308,0.28939334
16308,0.20219646
16308,0.29892763
16308,0.27566567
16309,0.022118248
16309,0.56618375
16309,0.173588
16309,0.39169034
16310,0.49420792
16310,0.35703307
16310,0.4803123
16310,0.37673727
16310,0.36888826
16310,0.5015725
16310,0.41552863
16310,0.1894648
16310,0.13025925
16310,0.25449407
16311,0.34157866
16311,0.40018108
16311,0.4831794
16311,0.3655957
16311,0.19019492
16311,0.22249764
16311,0.28138292
16312,0.46022725
16312,0.49224097
16312,0.03172261
16312,0.32086185
16313,0.5334772
16313,0.44719705
16314,0.31964293
16314,0.5205874
16314,0.22885376
16314,0.2666542
16314,0.2245913
16314,0.32194445
16314,0.4274836
16314,0.3678226
16314,0.48798952
16314,0.19869679
16314,0.305009
16314,0.29460457
16314,0.226206
16314,0.44660872
16314,0.49152988
16314,0.0042225677
16314,0.289196
16314,0.29433763
16314,0.26624173
16314,0.49418527
16314,0.40969083
16314,0.44680783
16314,0.5351287
16314,0.43572757
16314,0.33074808
16314,0.27613536
16314,0.43824577
16314,0.14791745
16314,0.43276465
16314,0.36161548
16314,0.17452762
16315,0.18524392
16315,0.1261149
16315,0.4493428
16315,0.46917048
16315,0.3527472
16316,0.19392304
16316,0.21263885
16316,0.21599446
16316,0.21784061
16316,0.3624988
16317,0.29084677
16317,0.22252746
16317,0.46637303
16317,0.2258723
16317,0.23160413
16317,0.32654795
16317,0.034357052
16317,0.1626739
16318,0.44069597
16318,0.052740615
16318,0.37799293
16318,0.2000895
16318,0.3788235
16318,0.23910578
16319,0.22056223
16319,0.26444566
16319,0.23797178
16320,0.219062
16320,0.50404286
16320,0.573497
16320,0.4552424
16320,0.21192679
16320,0.43629965
16320,0.034045696
16320,0.37124974
16320,0.45273718
16321,0.1857495
16321,0.24323899
16321,0.34323955
16321,0.25174007
16321,0.21059045
16321,0.2631175
16322,0.24487287
16322,0.24786593
16322,0.17454046
16322,0.16491647
16322,0.31083938
16322,0.22786535
16322,0.34782845
16322,0.23877807
16322,0.28574225
16322,0.2587884
16322,0.23608407
16322,0.2861989
16322,0.24697882
16322,0.23244889
16322,0.26887202
16322,0.25607598
16322,0.2386073
16322,0.26219732
16322,0.24254708
16322,0.21576442
16322,0.3264562
16322,0.45785186
16322,0.20874749
16322,0.23556697
16322,0.22069815
16322,0.28468028
16323,0.40199623
16323,0.27837458
16323,0.15199052
16323,0.29735324
16323,0.3388522
16323,0.12298728
16323,0.20592201
16323,0.18271874
16323,0.29996994
16323,0.2532032
16323,0.27231273
16323,0.36331996
16323,0.3173386
16323,0.3990035
16323,0.17880616
16323,0.33282274
16323,0.2364289
16323,0.37841764
16323,0.19496734
16323,0.40579537
16323,0.3407094
16323,0.36370543
16323,0.3051353
16323,0.40986818
16323,0.30515897
16323,0.1942406
16323,0.2819811
16323,0.20174968
16323,0.20054539
16324,0.4252031
16324,0.5536143
16324,0.20744862
16324,0.55328524
16324,0.5529792
16324,0.59886247
16324,0.20817529
16324,0.54447114
16324,0.5257001
16325,0.26809388
16325,0.30696467
16325,0.041382816
16325,0.4375694
16325,0.5958817
16325,0.68450534
16325,0.19263963
16326,0.029567853
16326,0.20524958
16326,0.40935677
16326,0.3539374
16326,0.06188509
16326,0.59377146
16326,0.46126994
16326,0.45542264
16326,0.5191919
16326,0.42591542
16327,0.029658396
16327,0.44683087
16327,0.06884314
16328,0.36002022
16328,0.51285917
16328,0.39350304
16328,0.37943995
16328,0.23791578
16328,0.23471755
16328,0.2822535
16328,0.19949502
16328,0.004616666
16328,0.47741535
16328,0.42887256
16328,0.3049825
16328,0.46342304
16328,0.3967146
16328,0.4856627
16328,0.30764472
16329,0.36103457
16329,0.56000006
16329,0.3638321
16329,0.36984903
16329,0.20653355
16329,0.12901905
16329,0.3527808
16329,0.6187734
16330,0.2334828
16330,0.43944755
16330,0.3477169
16330,0.2259082
16330,0.26262766
16330,0.4333046
16330,0.25083932
16330,0.19736661
16330,0.30170387
16331,0.21822093
16331,0.29513046
16331,0.38062996
16331,0.25989494
16331,0.18510978
16331,0.23606549
16331,0.4911394
16331,0.34848517
16331,0.32498288
16331,0.23338377
16331,0.2524222
16331,0.1479944
16331,0.13078056
16331,0.2208904
16331,0.3105989
16331,0.36215702
16331,0.3006796
16331,0.28635004
16331,0.35059756
16331,0.34133533
16331,0.48209813
16331,0.16812894
16331,0.22218895
16331,0.44914618
16331,0.35754853
16331,0.25970283
16331,0.37585032
16331,0.27634683
16331,0.42681506
16332,0.17242831
16332,0.26245186
16332,0.24309848
16332,0.23564194
16332,0.22027038
16332,0.3625319
16332,0.3166622
16332,0.14559455
16332,0.23373841
16332,0.21467479
16332,0.24622881
16332,0.15702437
16332,0.3993798
16332,0.19461702
16333,0.2731848
16333,0.14611088
16333,0.46654567
16333,0.4135817
16333,0.36888218
16333,0.1786514
16333,0.32116032
16333,0.6158073
16333,0.26053795
16333,0.5645473
16333,0.4550561
16333,0.39169884
16333,0.57296294
16333,0.60623276
16333,0.33770978
16333,0.30603185
16334,0.28006044
16334,0.39168274
16334,0.2597519
16334,0.25866246
16334,0.18572506
16334,0.15024306
16334,0.17801768
16334,0.2617424
16334,0.2022983
16334,0.254279
16334,0.5100325
16334,0.4177068
16334,0.40953642
16334,0.20638297
16334,0.19936281
16334,0.23832616
16334,0.23204519
16334,0.3266284
16334,0.30080804
16335,0.18146597
16335,0.2658781
16335,0.4161138
16335,0.47428185
16335,0.3219849
16335,0.49725705
16335,0.31123775
16335,0.29868516
16335,0.3152892
16335,0.14459506
16335,0.30559948
16335,0.22358876
16335,0.30633757
16335,0.21156485
16335,0.2900581
16335,0.3149319
16335,0.23626746
16335,0.32415962
16335,0.4740981
16335,0.2531621
16335,0.2604905
16335,0.20060354
16335,0.27072182
16335,0.41248652
16335,0.44853067
16335,0.22953324
16335,0.32801408
16335,0.3316043
16335,0.40489557
16335,0.22612925
16335,0.46827587
16335,0.2023271
16335,0.24765825
16335,0.27362654
16335,0.36552167
16335,0.4722122
16336,0.4807826
16336,0.33658314
16336,0.16687095
16336,0.05342725
16336,0.6391149
16336,0.40632778
16336,0.7236179
16336,0.1720279
16336,0.19636168
16336,0.42077482
16336,0.52494955
16336,0.08747761
16336,0.17267141
16337,0.2774029
16337,0.26431
16337,0.0050866446
16337,0.21074323
16337,0.36598682
16337,0.49752277
16337,0.48498002
16337,0.3920341
16337,0.45430362
16337,0.55823904
16338,0.16467342
16338,0.05971309
16338,0.57604444
16338,0.44655
16339,0.2144745
16339,0.19989435
16339,0.25814307
16339,0.17254576
16339,0.20162155
16339,0.21081503
16339,0.2241589
16339,0.27929738
16339,0.42772147
16339,0.29921818
16339,0.1995718
16339,0.22280788
16339,0.25476333
16339,0.17768964
16339,0.26106384
16339,0.39945614
16339,0.25919434
16339,0.1264689
16339,0.2301305
16339,0.33123085
16339,0.40638384
16339,0.1642371
16339,0.46489227
16339,0.2795015
16339,0.294492
16339,0.22119409
16339,0.1723874
16340,0.45458835
16340,0.47312146
16340,0.5814969
16340,0.20964049
16340,0.40307754
16340,0.26453796
16340,0.24060763
16340,0.005546181
16340,0.2672507
16340,0.2707067
16340,0.23653196
16340,0.35798666
16340,0.3343377
16340,0.34392306
16340,0.36151767
16340,0.31091154
16340,0.48599905
16340,0.45483074
16340,0.3620089
16340,0.2078626
16340,0.23153126
16340,0.25251627
16340,0.19093707
16340,0.33361283
16341,0.25054106
16341,0.31386194
16341,0.32951173
16342,0.29952323
16342,0.5442728
16343,0.53525496
16343,0.4434401
16343,0.37928364
16343,0.28461486
16343,0.19450909
16343,0.39800933
16343,0.32249352
16344,0.440726
16344,0.46306098
16344,0.35104293
16344,0.1637229
16344,0.25939015
16344,0.347971
16344,0.14490353
16344,0.14558537
16344,0.18732993
16344,0.20826015
16344,0.18228783
16344,0.28801298
16344,0.11574154
16344,0.362859
16344,0.10789286
16344,0.06780272
16344,0.46356508
16345,0.30334508
16345,0.3612101
16345,0.26334724
16345,0.20652469
16345,0.27673122
16345,0.20197466
16345,0.20850587
16345,0.34643677
16345,0.17471159
16345,0.110418685
16345,0.19769396
16345,0.18746638
16345,0.2528991
16345,0.1395891
16345,0.2699475
16345,0.23811328
16345,0.19745024
16345,0.14750454
16345,0.21383311
16345,0.28036654
16345,0.41497302
16345,0.34708434
16345,0.14352271
16345,0.18701799
16345,0.35421064
16345,0.13431406
16345,0.30588853
16345,0.21427207
16345,0.16876704
16345,0.15648654
16345,0.2876773
16345,0.28540745
16345,0.16163906
16345,0.17994148
16345,0.18950419
16345,0.178718
16345,0.45421103
16345,0.36641923
16345,0.27501118
16345,0.38474303
16346,0.16962364
16346,0.2303235
16346,0.31077754
16346,0.20823093
16346,0.25822836
16347,0.6451051
16347,0.68015707
16347,0.07548107
16347,0.20934115
16348,0.24109048
16348,0.24972996
16348,0.4576263
16348,0.24199037
16348,0.20642443
16348,0.18442827
16348,0.17019992
16348,0.3810285
16348,0.21319105
16348,0.18100102
16348,0.35285714
16348,0.00726859
16348,0.46272835
16348,0.4180374
16348,0.3988617
16348,0.30742738
16348,0.16487119
16348,0.45636812
16348,0.25468138
16348,0.29536632
16348,0.36590952
16348,0.24119645
16348,0.35133648
16348,0.61443716
16348,0.2714461
16348,0.5030008
16348,0.31006137
16348,0.21280934
16348,0.34105954
16348,0.4670121
16348,0.36223432
16348,0.46262076
16348,0.35787216
16349,0.34586477
16349,0.34367028
16349,0.45905983
16349,0.028642988
16349,0.17204987
16349,0.6606632
16350,0.37123767
16350,0.3767393
16350,0.38312572
16350,0.39460513
16350,0.2175866
16350,0.20890625
16350,0.18894298
16350,0.005699772
16351,0.29113337
16351,0.3908015
16352,0.21750765
16352,0.22256187
16352,0.24187493
16352,0.43199155
16352,0.35193273
16352,0.2199939
16352,0.20178169
16352,0.2165124
16352,0.32576424
16352,0.25072002
16352,0.18485641
16352,0.36608526
16352,0.38244477
16352,0.36322692
16352,0.2690625
16352,0.21472947
16352,0.3740831
16352,0.22672997
16353,0.40361723
16353,0.2536346
16353,0.29271248
16353,0.28617033
16353,0.26752642
16353,0.14046176
16353,0.17122783
16353,0.2208348
16353,0.16387899
16353,0.19774523
16353,0.2357289
16353,0.4187436
16353,0.35665128
16353,0.268536
16353,0.13322908
16353,0.4271415
16353,0.27777553
16353,0.27349958
16353,0.23862723
16353,0.2356564
16353,0.40788355
16353,0.14800017
16353,0.42594627
16353,0.27466
16353,0.2911246
16355,0.29978624
16355,0.20722227
16355,0.41690007
16355,0.41267005
16355,0.40454954
16355,0.2642984
16355,0.29163516
16355,0.17228015
16355,0.20960726
16355,0.2850963
16355,0.24223012
16355,0.29056576
16356,0.42739755
16356,0.30347338
16356,0.25734514
16356,0.3034789
16356,0.49967322
16356,0.47377548
16356,0.51545304
16356,0.5269855
16356,0.49808872
16356,0.32076603
16356,0.51889473
16356,0.27615803
16356,0.56941456
16356,0.12559569
16356,0.35059828
16356,0.26614037
16356,0.43107185
16356,0.28116453
16356,0.259171
16356,0.19136974
16356,0.40938196
16356,0.4042264
16356,0.5529325
16356,0.22680496
16356,0.28481743
16356,0.47809815
16356,0.4210413
16356,0.4825093
16356,0.20487525
16356,0.18880889
16356,0.53617144
16356,0.36636356
16356,0.41427538
16356,0.38678455
16356,0.50250995
16356,0.49220994
16356,0.26737615
16356,0.38345075
16356,0.3672815
16356,0.46810213
16356,0.3901441
16356,0.23385283
16356,0.17898557
16356,0.39718682
16356,0.3712364
16356,0.27478352
16356,0.54937524
16356,0.3482936
16356,0.38880983
16356,0.29943055
16357,0.6064018
16357,0.119140334
16357,0.23613593
16357,0.35682225
16357,0.39125758
16357,0.5264035
16357,0.54951954
16357,0.2792202
16357,0.29029605
16357,0.58560663
16357,0.22298722
16357,0.3346996
16357,0.42318985
16357,0.28132203
16357,0.39579794
16357,0.3938699
16357,0.29125112
16357,0.2992264
16357,0.46628138
16357,0.35165098
16357,0.24948817
16357,0.20808229
16357,0.27662382
16357,0.29299903
16357,0.53112704
16358,0.30225307
16358,0.30795076
16358,0.27558374
16358,0.24890228
16358,0.25788745
16358,0.2510488
16358,0.28733045
16358,0.37810034
16358,0.26554045
16358,0.2462028
16358,0.19935776
16358,0.37808415
16358,0.13483018
16358,0.3722022
16358,0.24912623
16358,0.36318037
16359,0.24659038
16359,0.501322
16360,0.43480805
16360,0.54113585
16360,0.5969833
16360,0.66120577
16360,0.6644121
16360,0.6468037
16362,0.26419735
16362,0.31554598
16362,0.2475623
16362,0.4561583
16362,0.2840856
16362,0.3569589
16362,0.47602394
16362,0.53893906
16362,0.30199715
16362,0.53700054
16362,0.36763787
16362,0.19982302
16362,0.13495667
16362,0.3000115
16362,0.30831927
16362,0.16557154
16362,0.42868406
16362,0.24622095
16362,0.43654075
16362,0.22136156
16362,0.4086737
16362,0.41978797
16362,0.44007644
16362,0.24516813
16362,0.20965354
16362,0.23838376
16362,0.37339258
16362,0.33651757
16362,0.27888688
16362,0.4100934
16362,0.500163
16362,0.18703622
16362,0.23459503
16363,0.29281422
16363,0.48706934
16363,0.48885313
16363,0.13180973
16363,0.38666582
16363,0.5316345
16363,0.05030777
16363,0.062141903
16363,0.14100932
16363,0.43123728
16363,0.44910935
16363,0.5349189
16363,0.663349
16363,0.62601876
16363,0.59825855
16363,0.42895094
16363,0.54799324
16364,0.32570803
16364,0.32276502
16364,0.079656966
16364,0.26427197
16364,0.4252257
16364,0.2999035
16364,0.20652881
16364,0.2888788
16364,0.043934774
16364,0.38303396
16365,0.26174843
16365,0.25961953
16365,0.26732293
16365,0.14247735
16365,0.2043131
16365,0.18558116
16365,0.22661881
16365,0.30186492
16365,0.30691132
16365,0.17159997
16365,0.22904374
16365,0.28250185
16365,0.22929808
16365,0.25350526
16365,0.2384743
16365,0.19569829
16366,0.45025533
16366,0.6097911
16366,0.6248533
16366,0.49007055
16366,0.45311913
16366,0.58320034
16366,0.54503334
16366,0.62048113
16366,0.5413613
16367,0.52002865
16367,0.52683854
16367,0.21805035
16367,0.7007091
16367,0.025958333
16367,0.4161177
16367,0.38710526
16368,0.6428857
16368,0.15629402
16368,0.26426637
16368,0.45317885
16368,0.21337731
16368,0.3652829
16368,0.29642737
16368,0.6522033
16369,0.2553491
16369,0.36586833
16369,0.5083588
16370,0.03758824
16370,0.50273716
16370,0.4824072
16370,0.25131646
16370,0.21849748
16371,0.2412625
16371,0.16541044
16371,0.24217346
16371,0.23262401
16371,0.18538408
16371,0.28770915
16371,0.19645941
16371,0.26738226
16371,0.2808329
16371,0.16091095
16371,0.21488567
16371,0.2623071
16371,0.2513201
16372,0.3376811
16372,0.24883783
16372,0.01779883
16373,0.5151977
16373,0.55399156
16373,0.24124351
16373,0.29686388
16373,0.27556726
16374,0.22686355
16374,0.22313641
16374,0.59433603
16374,0.4994477
16374,0.3380768
16374,0.5587242
16374,0.2278451
16374,0.47159928
16374,0.2770686
16374,0.3070073
16374,0.2621751
16374,0.2061575
16374,0.18049598
16374,0.251164
16374,0.36538416
16374,0.0055977735
16374,0.17102706
16374,0.26216942
16374,0.5332207
16374,0.38102493
16374,0.363231
16374,0.39125434
16374,0.3977365
16374,0.3579853
16374,0.44072795
16374,0.34568974
16375,0.710922
16375,0.71755445
16375,0.54349834
16375,0.15014303
16375,0.1830575
16375,0.5255449
16375,0.38571995
16375,0.04716639
16375,0.50552315
16375,0.43358862
16376,0.6106885
16376,0.26065928
16376,0.43573716
16377,0.26606214
16377,0.35813197
16377,0.13936959
16377,0.22615275
16377,0.3069049
16377,0.36340648
16377,0.3961575
16377,0.22488461
16377,0.25261793
16377,0.26353866
16377,0.27139547
16377,0.22790849
16377,0.19558188
16377,0.39733177
16377,0.3883558
16377,0.2737594
16377,0.23170687
16377,0.3693974
16377,0.20490497
16377,0.2357701
16378,0.5295977
16378,0.34555042
16378,0.4307844
16378,0.49222612
16378,0.40215132
16378,0.37914437
16378,0.51404446
16378,0.3985623
16378,0.3497677
16378,0.317386
16378,0.2550684
16378,0.27298015
16378,0.48935664
16378,0.39426547
16378,0.44691667
16378,0.4046407
16378,0.40021777
16378,0.49397603
16378,0.24028748
16378,0.47096673
16378,0.42318478
16378,0.22633061
16378,0.6388587
16378,0.45020062
16378,0.3528374
16378,0.43973276
16378,0.5797037
16378,0.54979366
16378,0.5052771
16378,0.49657297
16378,0.49253976
16378,0.27649423
16378,0.25433144
16378,0.23037727
16378,0.42801484
16378,0.28515878
16378,0.25755295
16378,0.36430696
16378,0.38200435
16378,0.41203666
16378,0.24884616
16378,0.41265517
16378,0.3493743
16378,0.34631532
16378,0.49492532
16378,0.37305832
16378,0.3299852
16378,0.41152057
16378,0.6086636
16378,0.3665586
16378,0.42864683
16378,0.5768358
16378,0.5634881
16378,0.47326908
16378,0.44314697
16378,0.25178373
16380,0.4628486
16380,0.41040683
16380,0.29429182
16380,0.45111
16380,0.29401988
16381,0.4196194
16381,0.06654165
16381,0.24789429
16381,0.63424873
16382,0.62666434
16382,0.6360421
16382,0.6297811
16382,0.6083353
16384,0.20256579
16384,0.08110862
16384,0.43620834
16385,0.058259536
16385,0.36516085
16385,0.63708717
16385,0.18331055
16386,0.6433103
16386,0.5591067
16386,0.25979662
16386,0.41007808
16386,0.37324885
16386,0.35066348
16386,0.49625763
16386,0.21944675
16386,0.2504144
16386,0.28998554
16386,0.24458633
16386,0.2591636
16386,0.6282139
16386,0.41521555
16386,0.24684887
16386,0.33914194
16386,0.5201015
16386,0.5555661
16386,0.49597642
16386,0.3288215
16386,0.27536362
16386,0.3801708
16386,0.46934533
16386,0.32743517
16386,0.4433495
16386,0.23771033
16386,0.005100288
16387,0.6400763
16387,0.2419241
16387,0.64202976
16387,0.6646761
16388,0.35499746
16388,0.44845682
16388,0.25344875
16388,0.36972833
16388,0.23576449
16388,0.20441276
16388,0.34719357
16388,0.2449089
16388,0.35176682
16388,0.1493362
16388,0.24055034
16388,0.3493332
16388,0.45031068
16388,0.2122724
16388,0.356496
16388,0.48330218
16388,0.20118995
16388,0.14978187
16388,0.51520705
16388,0.1373846
16388,0.1517902
16388,0.30117095
16388,0.17954355
16388,0.20173672
16388,0.2110786
16388,0.08098354
16388,0.37500784
16388,0.19571367
16388,0.270889
16388,0.32811815
16388,0.36200893
16388,0.16742511
16388,0.22030036
16389,0.29276094
16389,0.37778354
16389,0.41760838
16389,0.31377965
16389,0.27614814
16389,0.36409178
16389,0.4000699
16389,0.32427913
16389,0.17773011
16389,0.45907885
16389,0.5839542
16389,0.33701396
16389,0.32625437
16389,0.2456906
16389,0.24840485
16389,0.1806726
16389,0.28785697
16389,0.43711665
16389,0.27076322
16389,0.18051112
16389,0.27870134
16389,0.30603898
16389,0.3318993
16389,0.5300253
16389,0.38263524
16389,0.20489636
16389,0.2772578
16389,0.5900673
16389,0.32800156
16389,0.3125348
16389,0.26479954
16389,0.005584719
16390,0.29461142
16390,0.1845296
16390,0.17744327
16391,0.61924076
16391,0.5575852
16391,0.18649602
16391,0.025779257
16391,0.15680303
16391,0.4080415
16391,0.048349224
16392,0.38159567
16392,0.50452536
16392,0.29972956
16392,0.23895094
16392,0.3800237
16392,0.298557
16392,0.025617853
16393,0.36999965
16393,0.37010056
16393,0.34449604
16393,0.21182795
16394,0.46396235
16394,0.5726837
16394,0.5035445
16394,0.49949363
16394,0.57141757
16394,0.32967725
16395,0.068467714
16395,0.50178283
16396,0.28907916
16396,0.5491903
16396,0.4719974
16396,0.38977
16396,0.44152492
16396,0.45792803
16396,0.5232347
16396,0.36909962
16397,0.2954126
16397,0.29822484
16397,0.35715008
16397,0.4094048
16397,0.43476814
16397,0.48738945
16397,0.40320054
16397,0.45343885
16397,0.4681415
16397,0.34731767
16397,0.3706784
16397,0.5165245
16398,0.4508363
16398,0.6911657
16398,0.5912028
16398,0.20140837
16398,0.4696119
16398,0.49473447
16399,0.15619963
16399,0.24022266
16399,0.17941122
16399,0.24999583
16399,0.17112315
16399,0.21095043
16399,0.19914281
16399,0.21336502
16399,0.3020391
16399,0.20982209
16399,0.3522609
16399,0.35826963
16399,0.32533368
16399,0.21216863
16399,0.22108875
16399,0.39690143
16399,0.42987657
16399,0.50230676
16399,0.34645778
16399,0.29022983
16399,0.28048387
16399,0.3236077
16399,0.23283908
16399,0.27714717
16399,0.18535672
16400,0.5462821
16400,0.2974836
16400,0.25209412
16400,0.3823011
16401,0.3024885
16401,0.21651344
16401,0.19558746
16401,0.24626166
16401,0.22882982
16401,0.18986468
16401,0.24199599
16402,0.47415912
16402,0.03286324
16402,0.36887655
16402,0.3787525
16403,0.3360251
16403,0.21421117
16403,0.15946622
16403,0.33470288
16403,0.15430154
16403,0.29864487
16403,0.26531157
16403,0.274004
16403,0.2695963
16403,0.19591726
16403,0.33572686
16403,0.2718766
16403,0.27245703
16403,0.2622619
16403,0.23347494
16403,0.23664641
16406,0.18457967
16406,0.4038775
16406,0.23573846
16406,0.21765615
16406,0.2090984
16406,0.2577094
16406,0.19435923
16406,0.24129775
16406,0.21915995
16406,0.2219243
16406,0.2319197
16406,0.22216311
16406,0.21139587
16406,0.24669527
16406,0.2373157
16406,0.24798517
16406,0.21790326
16406,0.22868244
16406,0.31024235
16406,0.17404631
16407,0.17552862
16407,0.47853023
16407,0.6328961
16407,0.4309072
16408,0.30107513
16408,0.3223164
16408,0.1789509
16408,0.38740167
16408,0.007987058
16408,0.4355942
16408,0.39304698
16408,0.48491699
16408,0.25565833
16408,0.41235667
16408,0.44656888
16409,0.454072
16409,0.4956147
16410,0.25077197
16410,0.2414576
16410,0.048271414
16410,0.3578146
16410,0.3677418
16410,0.6298991
16410,0.6446204
16410,0.2770727
16410,0.5515905
16411,0.19719703
16411,0.098234974
16411,0.20512798
16411,0.25690585
16411,0.29421657
16411,0.21774109
16411,0.2610485
16411,0.10145894
16411,0.28578877
16411,0.23678231
16411,0.2869452
16411,0.28880182
16411,0.23559755
16411,0.19474922
16411,0.1857117
16411,0.29472768
16411,0.15043932
16411,0.36931217
16411,0.1756315
16411,0.20660605
16411,0.19338435
16411,0.34473786
16411,0.177278
16411,0.28864467
16411,0.16196986
16411,0.1817043
16411,0.3439499
16412,0.43368223
16412,0.19019552
16412,0.26940954
16412,0.20161934
16412,0.32747662
16412,0.4273876
16412,0.303241
16412,0.4589625
16412,0.16995883
16412,0.28179732
16412,0.23964263
16412,0.5450708
16412,0.38755688
16412,0.22174683
16412,0.004060828
16412,0.18522361
16412,0.3185926
16412,0.23518023
16413,0.20430563
16413,0.6189234
16413,0.6367281
16414,0.18209219
16414,0.16700463
16414,0.11102193
16414,0.22236402
16414,0.34011036
16414,0.27445257
16414,0.23688592
16414,0.20975445
16414,0.24856396
16414,0.24826755
16415,0.5017112
16415,0.44302502
16415,0.62166196
16415,0.4878879
16415,0.38524938
16416,0.23268968
16416,0.29235542
16416,0.3567506
16416,0.37059155
16416,0.36505446
16416,0.44570374
16416,0.35834646
16416,0.33493698
16416,0.33688545
16416,0.32806364
16416,0.43355075
16416,0.4498049
16416,0.44117606
16416,0.42947584
16416,0.4150248
16416,0.3708097
16416,0.3502335
16416,0.29745388
16416,0.3062009
16416,0.25713065
16416,0.2060253
16416,0.38826743
16416,0.35378173
16417,0.4236244
16417,0.03777337
16417,0.23888156
16418,0.35685483
16418,0.19568652
16418,0.12536478
16418,0.44219366
16418,0.46643928
16418,0.342138
16418,0.31639284
16418,0.29276603
16418,0.21859989
16418,0.46279413
16418,0.0043375436
16418,0.29943645
16418,0.25340417
16418,0.5786199
16418,0.42164648
16418,0.2622956
16418,0.37770367
16418,0.3154312
16418,0.26955065
16418,0.51891834
16418,0.3020231
16418,0.33287057
16418,0.6090926
16418,0.4059908
16418,0.5211463
16418,0.40409586
16418,0.40765503
16419,0.4089945
16419,0.32396623
16419,0.25214452
16419,0.25805005
16419,0.3108128
16419,0.3387189
16419,0.41183808
16419,0.40793794
16419,0.23064646
16419,0.16630447
16419,0.317906
16419,0.25755507
16419,0.32902902
16419,0.20494048
16419,0.26293746
16419,0.31227955
16419,0.44293922
16419,0.18607195
16420,0.41226727
16420,0.5312241
16420,0.5736513
16420,0.58981466
16420,0.08820971
16420,0.18743198
16422,0.38157958
16422,0.33960623
16422,0.03848746
16422,0.4029589
16422,0.21243899
16422,0.38438
16422,0.3441233
16422,0.46783948
16423,0.5418809
16423,0.24373415
16423,0.58112675
16423,0.29860947
16423,0.4331516
16423,0.57527333
16424,0.16453516
16424,0.36277485
16424,0.23076206
16424,0.23983029
16424,0.33871454
16424,0.15624072
16424,0.15536384
16424,0.31315485
16424,0.15743329
16424,0.17014632
16424,0.31027496
16424,0.2222381
16424,0.49311465
16424,0.21863343
16424,0.2689978
16424,0.3324514
16424,0.27002752
16424,0.28183347
16424,0.4272394
16424,0.34958926
16424,0.14613977
16424,0.3098229
16424,0.41938117
16424,0.26879537
16424,0.21011886
16424,0.50912994
16424,0.25928146
16424,0.42113954
16424,0.23864602
16424,0.28242284
16424,0.4376839
16424,0.34426412
16424,0.24393025
16424,0.24399024
16424,0.14791527
16424,0.53337705
16425,0.6430967
16425,0.67372197
16425,0.64014643
16425,0.5390611
16426,0.13496028
16426,0.33656624
16426,0.0048205424
16426,0.46589783
16426,0.18092
16426,0.26084337
16426,0.37833244
16426,0.5099441
16426,0.29992828
16426,0.18078117
16426,0.2974191
16426,0.37796062
16427,0.2744063
16427,0.29900992
16427,0.13506696
16427,0.21913864
